Domain,Category,SubCategory,ThreadTitle,ThreadUrl,Postid,Posturl,PublishTime,FetchTime,Author,Text, Links,reference_url,crawl_type
www.bleepingcomputer.com,Microsoft Windows Support,['Windows Crashes and Blue Screen of Death (BSOD) Help and Support'],Having continual BSOD issues from two different drivers,https://www.bleepingcomputer.com/forums/t/682679/having-continual-bsod-issues-from-two-different-drivers/,4561687,https://www.bleepingcomputer.com/forums/t/682679/having-continual-bsod-issues-from-two-different-drivers/#entry4561687,1535604540000,1541654730534,dmccoy,"
Okay sounds good. Hopefully everything will continue working well. If not let us know and we will continue.
",,https://www.bleepingcomputer.com/forums/t/682679/having-continual-bsod-issues-from-two-different-drivers/,keep up
www.bleepingcomputer.com,Software,['Graphics Design and Photo Editing'],Picture transform - help needed :),https://www.bleepingcomputer.com/forums/t/621034/picture-transform-help-needed/,4048477,https://www.bleepingcomputer.com/forums/t/621034/picture-transform-help-needed/#entry4048477,1469409000000,1541654730735,AWS_Technical,"
Hello,
I have the following problem. I need to change some photographed pictures into let say symbols. I have an example here how it should look like:
Photo:
https://ssl-proxy-updated.herokuapp.com/fe930b967e3a28dcae987f8943defa3b1e0ee25f/687474703a2f2f61727473696e74657a612e62612f61735f77702f77702d636f6e74656e742f75706c6f6164732f323031362f30372f50686f746f2e6a7067/Photo.jpg
Symbol:
https://ssl-proxy-updated.herokuapp.com/68603a4f349683e1b8fdfa62e856573277e19167/687474703a2f2f61727473696e74657a612e62612f61735f77702f77702d636f6e74656e742f75706c6f6164732f323031362f30372f53796d626f6c2e6a7067/Symbol.jpg
Is there any program for this? I hope that someone can give me advice how is the best way to do it. Thank you all in advance https://forum.cgpersia.com/images/smilies/smile.pngsmile.png
P.S.
I have tried to make a sketch photo in PS and then tried to vectorized the image but the result is not the same. In the end it is just photo transformed into sketched photo.
","[u'https://ssl-proxy-updated.herokuapp.com/fe930b967e3a28dcae987f8943defa3b1e0ee25f/687474703a2f2f61727473696e74657a612e62612f61735f77702f77702d636f6e74656e742f75706c6f6164732f323031362f30372f50686f746f2e6a7067/', u'https://ssl-proxy-updated.herokuapp.com/68603a4f349683e1b8fdfa62e856573277e19167/687474703a2f2f61727473696e74657a612e62612f61735f77702f77702d636f6e74656e742f75706c6f6164732f323031362f30372f53796d626f6c2e6a7067/', u'https://forum.cgpersia.com/images/smilies/smile.png']",https://www.bleepingcomputer.com/forums/t/621034/picture-transform-help-needed/,keep up
www.bleepingcomputer.com,Software,['Graphics Design and Photo Editing'],Picture transform - help needed :),https://www.bleepingcomputer.com/forums/t/621034/picture-transform-help-needed/,4052140,https://www.bleepingcomputer.com/forums/t/621034/picture-transform-help-needed/#entry4052140,1469855700000,1541654730738,safetydang,"
Hi!
Long time lurker! Finally got around to registering. Here is what I found:
This is very similar to how I would do it as well. I use Photoshop, but steps are very similar. 
Edited by safetydang, 30 July 2016 - 10:45 AM.
",[u'https://youtube.com/embed/Fby4VhripzU?html5=1&fs=1'],https://www.bleepingcomputer.com/forums/t/621034/picture-transform-help-needed/,keep up
www.bleepingcomputer.com,Software,['Graphics Design and Photo Editing'],Picture transform - help needed :),https://www.bleepingcomputer.com/forums/t/621034/picture-transform-help-needed/,4055769,https://www.bleepingcomputer.com/forums/t/621034/picture-transform-help-needed/#entry4055769,1470262440000,1541654730742,AWS_Technical,"
safetydang, on 30 Jul 2016 - 10:45 AM, said: 
Hi!
Long time lurker! Finally got around to registering. Here is what I found:
This is very similar to how I would do it as well. I use Photoshop, but steps are very similar. 
Thank you a lot 0x3B) This seams something what I am looking for 0x3B)
",[u'https://youtube.com/embed/Fby4VhripzU?html5=1&fs=1'],https://www.bleepingcomputer.com/forums/t/621034/picture-transform-help-needed/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Mods Please read entire post before deleting - Password Cracker,https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/,3492694,https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/#entry3492694,1411963260000,1541654730936,Ivy74,"
One of the many tools in my arsenal that makes my job easier is a password cracker. The only time(s) I need to use this is usually a workstation that lost trust with the domain, and no one knows the password to the local administrator account (which on Windows 7 is never administrator but found a trick to figure out the local account). What this CD does is you boot to it, it's clearly Linux based but designed to change/clear the local administrator account password so you can get into the PC, re-add it to the domain, and go on about your day. Also for those saying ""why don't you just use  the cache account"". Usually when a PC that loses trusts to the domain and is connected during that time, it remembers that and at times the cache accounts won't let you in or/and they don't have the necessary permissions to do what needs to be done. 
Here is the catch: first I don't know who makes it and I am yet to be the one that downloads it via internet. Every time I try to go and find it I get tons of porn websites and a few times a virus which that I now need to fix. But I know it's Linux based and very popular for I have seen many colleagues use it throughout my career at all the places I have worked at. I asked those where did they find it and they couldn't remember: great!
Why looking for it?
I got complaints from my colleagues that it doesn't work which I thought they weren't doing it right. Then one day I needed it and it didn't work. Between some tests and a little commonsense I figured out why. This CD is designed to work for Windows 7 and before BUT only for 32-bit machines. It can't find the Windows directory on a 64-bit PC hence the issue. So I would like the latest version hoping it has that issue resolved but again I don't know where to look. Not sure if I am 100% right on this but that is the pattern I am seeing.
Note this has nothing to do with hacking even thought technically that is what it does. No malicious intent involved and saves me from having to rebuild a PC. If you have a better solution I am open to those ideas as well.
I really hope this thread isn't removed. 
Edited by hamluis, 30 September 2014 - 12:39 AM.
Moved from Win 7 to Tips/Tricks - Hamluis.
",,https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Mods Please read entire post before deleting - Password Cracker,https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/,3492721,https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/#entry3492721,1411965240000,1541654730939,JohnC_21,"
For a windows based solution, I would try the following. It can enable the hidden Administrator account, clear passwords and elevate User Accounts. Here is a good guide on enabling the hidden local Administrator Account. The guide uses an older version
http://pogostick.net/~pnh/ntpasswd/
For a linux solution there was a freeware solution called Pclogin Now but it is no longer developed and does not support Windows 8.
","[u'http://www.wintips.org/enable-administrator-account-or-reset-admin-account-password-windows-8-windows-7-or-windows-vista/', u'http://pogostick.net/~pnh/ntpasswd/', u'http://pcsupport.about.com/od/toolsofthetrade/gr/pcloginnow.htm']",https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Mods Please read entire post before deleting - Password Cracker,https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/,3492726,https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/#entry3492726,1411965480000,1541654730941,Ivy74,"
I will make a note of that and look into it. Thanks.
",,https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Mods Please read entire post before deleting - Password Cracker,https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/,3534708,https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/#entry3534708,1415738940000,1541654730944,Pampao,"
What is a name of this tool? Or mods deleted it?
I remember I once used something similar like you described to find my brother's Windows login password (xD) but now can't remember its name. It was before 6-7 years ago, so I know this is possible :)
Regards
(BTW sorry if I disturbed for bumping up your old thread)
Edited by Pampao, 12 November 2014 - 02:20 AM.
",,https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Mods Please read entire post before deleting - Password Cracker,https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/,3534715,https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/#entry3534715,1415739240000,1541654730946,Queen-Evie,"
Hello Pampao.No one deleted anything from this topic or a post.No mods responded here.Apparently no one knows the name of the tool Ivy asked about.
",,https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Mods Please read entire post before deleting - Password Cracker,https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/,3537436,https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/#entry3537436,1415931480000,1541654730949,starrouter,"
Ophcrack works good on all Windows 7 and earlier.
",,https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Mods Please read entire post before deleting - Password Cracker,https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/,3537736,https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/#entry3537736,1415923320000,1541654730952,Winterland,"
Yeah, I'm going to +1 starrouter on that Ophcrack disc.
Pretty straight forward - drop it in & unless someone has really ramped up their PW, shouldn't take too long to find it.
My download didn't come with any surprises and when I was searching for it, it came right up, porn-free. :guitar:
Tested it at the house before I took it to the client and it cracked all but 1 of the 4 accounts I created.
The one it wasn't able to crack was a ridiculously long and complicated PW I created just to test it's muster.
Don't really want to give the link out, but Google or DuckDuckGo will help you find your way here.
Hope that helps.
Winterland
",,https://www.bleepingcomputer.com/forums/t/550184/mods-please-read-entire-post-before-deleting-password-cracker/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Best practices for backing up files,https://www.bleepingcomputer.com/forums/t/539046/best-practices-for-backing-up-files/,3405824,https://www.bleepingcomputer.com/forums/t/539046/best-practices-for-backing-up-files/#entry3405824,1403750280000,1541654731005,kelsyhb,"
I feel like I should know the answer to this question, but...
Okay, so I used to have an external HD but it fritzed. I've been using Google Drive and/or Dropbox to back up files at work. However, I'm trying to figure out how I can continue to use these services effectively and yet in a way that doesn't create more work for myself.
What are some best practices when it comes to backing up files? Is there a way I can make this easy on myself so that I don't have to sync every single file I create (like an auto sync feature that could run every day at a certain time)? What is the best way to make sure that I'm backing up all my files but avoiding duplicates? (Ex: if I have a folder with three files in it and I add another file, syncing the folder would, I'm assuming, sync the original three files again as well as the first...correct?)
Any other tips and tricks/words of advice?
Thanks so much!
",,https://www.bleepingcomputer.com/forums/t/539046/best-practices-for-backing-up-files/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Best practices for backing up files,https://www.bleepingcomputer.com/forums/t/539046/best-practices-for-backing-up-files/,3528891,https://www.bleepingcomputer.com/forums/t/539046/best-practices-for-backing-up-files/#entry3528891,1415310060000,1541654731008,mwieting,"
You could use a product like Crashplan that allows you to automate both phyiscal and cloud backup.  you can choose the source location of the data and then chose your destination (cloud or local) I belive its $60 for a year for unlimited backspace for personal use.  http://www.code42.com/crashplan/
",[u'http://www.code42.com/crashplan/'],https://www.bleepingcomputer.com/forums/t/539046/best-practices-for-backing-up-files/,keep up
www.bleepingcomputer.com,Software,['Tips and Tricks'],Best practices for backing up files,https://www.bleepingcomputer.com/forums/t/539046/best-practices-for-backing-up-files/,3529093,https://www.bleepingcomputer.com/forums/t/539046/best-practices-for-backing-up-files/#entry3529093,1415319900000,1541654731010,rp88,"
Google drive is a good place to start but it shuld not be used alone, a backup should be done in multiple places, not just online or just on an external hard-drive or just on DVD discs or just on usb sticks but rather across a combination of as many meida types as you can get hold of. If you hunt thruogh the links below you will find i have written several long posts on this site about how i suggest backing things up but my summary would be this:
1. multiple backups, data in less than 3 places is so easily lost it doesn't really ""exist"". Have atleast, a copy on your computer, a copy on an online service, a copy on removable media in your house and a second copy on removable media, preferably in a close friend or family member's house.
2. avoid syncing like methods of backup. these run the risk that if the file on your computer is edited in such a way that it is ruined, rather than being deleted(exmaple, your novel typed in microsoft word is not deleted from file explorer but is instead opened and every word but the title deleted)then the edited (but effectively wrecked) copy will write over the backup copies. This is why backups shold be separte from your computer and not synced.
3.backup often, make manual bacups of any important files every time you change them and don't write over old backups with new ones. When a usb, dvd or external hard-drive is full of backups, put it somewhere safe and get a new one for later backups.
4.only backups stuff that is worth backing up. By this i mean backup your documents, videos, pictures, music, zip archives, installers for some programs but don't back up stuff in folders like C:\program files as that sort of stuff cannot be restored if it ever needs to be. 
5. make system image backups, but you only need 1 or 2 of them. Make a system image backup of your computer when all the programs you use are installed, everything is running well and you are sure it is not infected with any viruses. Put this system image on a sub or external hard-drive, put that drive somewhere safe and leave it. This is not for backing up personal files, it is for backing up system settings and programs, it should be used only when you have system problems and want to go back to when your system was in a good state. You might want to make 2 or 3 copies but once you have a good system image from a date when everything worked wel you don't need to make more recent ones, just backup the instaler exe file for anything good you installed after the system image. (example, a system image is made of a clean well running system in january. in february you download and install some wonderful new program. then keep january's system image as it is and just save the installer exe file for the wonderful new program onto a usb drive. If you have a system problem in, lets say july, first use the system image to restore the system to it's well working january state, then use the usb to reinstall the backed up copy of your wonderful new program's installer and run it to install the wonderful new program on the restored to clean state system.)
6. only back things up when you change them. If you are working on some great novel as a .txt file save a copy of it to a usb drive (or into an online account like google drive, using the browser interface not the ""google drive for your desktop"" program) when you finish work on it each night, don't save over the old versions. change the name of the file before backing up so that the new versin and old version happily co-exist on the backup drive.
those links, just see my posts in the various threads
http://www.bleepingcomputer.com/forums/t/548636/help-with-general-backup-info/
http://www.bleepingcomputer.com/forums/t/546738/question-about-external-hard-drives/
http://www.bleepingcomputer.com/forums/t/548802/best-external-backup-program/
Edited by rp88, 07 November 2014 - 06:01 AM.
","[u'http://www.bleepingcomputer.com/forums/t/548636/help-with-general-backup-info/', u'http://www.bleepingcomputer.com/forums/t/546738/question-about-external-hard-drives/', u'http://www.bleepingcomputer.com/forums/t/548802/best-external-backup-program/']",https://www.bleepingcomputer.com/forums/t/539046/best-practices-for-backing-up-files/,keep up
www.bleepingcomputer.com,Software,['Graphics Design and Photo Editing'],Photoshop CS5/5.1 oddity,https://www.bleepingcomputer.com/forums/t/622832/photoshop-cs551-oddity/,4059536,https://www.bleepingcomputer.com/forums/t/622832/photoshop-cs551-oddity/#entry4059536,1470721560000,1541654731215,Charlie_S,"
In CS5 and CS5.1 respectivly (two different pc's) when increasing  brush size of the various tools, part of the circle indicating the brush size dissapears, in essence leaving the full O for a small brush and only seeing a part of the brush ""circle"" with larger sizes. 
Depending on how much the brush size is increased it may be anywhere from a half to quarter circle visible on the image file. Actual brush size in pixels is dependant on image size, for example an 800 x 1000 pixel image might be at 50 pixel brush size, while a 2400 x 3000 px image, the issue would occur at say 120 pixel brush size, which i'm thinking would be a direct relationship to brush/image size as opposed to a random occurance.
I've also changed various brush options in preferences to no avail.
Is this simply a CS5/5.1 oddity that one needs to live with?
",,https://www.bleepingcomputer.com/forums/t/622832/photoshop-cs551-oddity/,keep up
www.bleepingcomputer.com,Internet & Networking,['Networking'],Network connection lost - Win 10,https://www.bleepingcomputer.com/forums/t/682922/network-connection-lost-win-10/,4563055,https://www.bleepingcomputer.com/forums/t/682922/network-connection-lost-win-10/#entry4563055,1535850000000,1541654733357,Joxtersenior,"
I've a desktop running Win 7 Pro:  no problem with wifi operation via router.  My wife's laptop normally runs fine networked from my machine, tho' it's on Win 10 Home.  Lappy becomes disconnected from the wif i system at odd times -  w/ends and occasional evenings.  Otherwise there is no problem, she connects OK.  checked Network adapter settings which shows it is diconnected.
Could this be because the contention  level at the exchange is being exceeded?  When troubleshooting I've opted for manual reconnect but this doesn't seem to have any effect..  ISP simply recommended reset of router.
",,https://www.bleepingcomputer.com/forums/t/682922/network-connection-lost-win-10/,keep up
www.bleepingcomputer.com,Internet & Networking,['Networking'],Network connection lost - Win 10,https://www.bleepingcomputer.com/forums/t/682922/network-connection-lost-win-10/,4565165,https://www.bleepingcomputer.com/forums/t/682922/network-connection-lost-win-10/#entry4565165,1536195120000,1541654733360,deancollins,"
If there is no problem with a router then you need to contact internet provider.
",,https://www.bleepingcomputer.com/forums/t/682922/network-connection-lost-win-10/,keep up
www.bleepingcomputer.com,Internet & Networking,['Networking'],Network connection lost - Win 10,https://www.bleepingcomputer.com/forums/t/682922/network-connection-lost-win-10/,4565382,https://www.bleepingcomputer.com/forums/t/682922/network-connection-lost-win-10/#entry4565382,1536301800000,1541654733362,Sneakycyber,"
Does your Wife's Laptop connect to your Computer for internet or does it connect to the Router?
",,https://www.bleepingcomputer.com/forums/t/682922/network-connection-lost-win-10/,keep up
www.bleepingcomputer.com,Security,['General Security'],Your Router's Security Stinks: Here's How to Fix It,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/,4545044,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/page-2#entry4545044,1533361680000,1541654734076,britechguy,"
pcpunk, on 04 Aug 2018 - 11:12 PM, said: 
I guess it don't matter now, because when I clicked Disable UPnP and SAVE all the other stuff got greyed out.
Yep, because you can't configure what is not enabled.  You did exactly what I was about to tell you to do, just disable it and, if necessary, hit save for that action so it sticks.
",,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/page-2,catch up
www.bleepingcomputer.com,Security,['General Security'],Your Router's Security Stinks: Here's How to Fix It,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/,4545054,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/page-2#entry4545054,1533362460000,1541654734079,r.a.d.,"
#15- hi britechguy, thanks. It was suggested by a Spectrum (Time Warner Cable) rep when we upgraded from their Standard package (TV box w. DVR) who had no vested interest as we elected to not rent their router, and to look more into the $70-80 price range for best results. We're going to give it a go, along with a newer iPad which will be comparatively more, for sure.
Edit: also for a better range/signal strength.
Edited by r.a.d., 04 August 2018 - 11:34 PM.
",,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/page-2,catch up
www.bleepingcomputer.com,Security,['General Security'],Your Router's Security Stinks: Here's How to Fix It,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/,4545101,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/page-2#entry4545101,1533450840000,1541654734082,britechguy,"
r.a.d.,
What you need to do is to look at what wireless capabilities your existing devices have, what upgrades (if any) you anticipate you might have with new equipment, then feature match to a router.
Price is really not the metric to use.  Just find out what sort of wireless protocols (and you'll have nothing earlier than G) your various devices use and get a router that will support the fastest one, perhaps with Wireless ac as well, but not necessarily.  Just remember that even if the router supports the fastest one, the only time the fastest throughput will be achieved (and not at the theoretical maximums, either) is between the router and that device.  As soon as you use the router as the middleman between two devices the maximum speed you will get is that of the slowest participant in the interaction.
",,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/page-2,catch up
www.bleepingcomputer.com,Security,['General Security'],Your Router's Security Stinks: Here's How to Fix It,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/,4545169,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/page-2#entry4545169,1533411600000,1541654734085,r.a.d.,"
Thanks again britechguy, I'll take your points into serious consideration. :)
",,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/page-2,catch up
www.bleepingcomputer.com,Security,['General Security'],Your Router's Security Stinks: Here's How to Fix It,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/,4545716,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/page-2#entry4545716,1533435240000,1541654734089,midimusicman79,"
Hi, r.a.d., on , pcpunk & britechguy!
Thank you all for the prompt and insightful replies! 
r.a.d., on 1533403351Yesterday, 07:22 PM, said: 
midimusicman79, have always used Shields Up (always passed) but had never heard of SpeedGuide Security Scan, just tried it via iPad (85 ports scanned, 0 open, 24 closed and 61 filtered), and it's quick. Thanks.
Gibson's UPnP says 'good news' as equipment didn't respond to their probes. Router is an el-cheapo off the shelf Belkin ($29), but soon we'll upgrade to take better advantage of increased ISP speed. 
You are welcome! 
Since we live in the countryside, our ISP provides approximately 10 Mbps ADSL, but soon we will upgrade to fiber-optics, which will provide increased speed, and according to a local city's electronics store's sales engineer, this is ""a new world"" in speed.
We have an ASUS 802.11ac Dual-band AC1900 PCI-E WLAN access point, and we will also get a new ZyXEL router with similar speed.
We are aware of the speed anatomy on the 2.4 GHz band vs. the 5 GHz band, but will probably use the 2.4 GHz band due to the longer range it provides, since there is little interference where we live and there is also the difference between theoretical and practical speeds.
Regards,
midimusicman79
Edited by midimusicman79, 05 August 2018 - 10:04 PM.
",,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/page-2,catch up
www.bleepingcomputer.com,Security,['General Security'],Your Router's Security Stinks: Here's How to Fix It,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/,4545726,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/page-2#entry4545726,1533437100000,1541654734092,r.a.d.,"
midimusicman, we're back to cable now, but had Fios for years (both somewhat comparable) and yes, it'll definitely blow your socks off from what you have now. Enjoy!
",,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/page-2,catch up
www.bleepingcomputer.com,Security,['General Security'],Your Router's Security Stinks: Here's How to Fix It,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/,4545832,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/page-2#entry4545832,1533443100000,1541654734095,britechguy,"
I can also add that I have far better luck with the 2.4GHz band than the 5 in my home, that's for sure.  The latter doesn't carry worth . . .
",,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/page-2,catch up
www.bleepingcomputer.com,Security,['General Security'],Your Router's Security Stinks: Here's How to Fix It,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/,4545847,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/page-2#entry4545847,1533445200000,1541654734098,midimusicman79,"
Hi again, r.a.d. & britechguy!
Thank you both for the prompt and insightful replies! :)
Our new router will get an approximate range of 246 feet, but the distance to the nearest neighbor is luckily much longer. :whistle:
And BTW, two of our neighbors also have their own WLANs, but none of them have understood the importance of encrypting them, but I do not abuse them either. :lol:
Regards,
midimusicman79
Edited by midimusicman79, 06 August 2018 - 09:17 PM.
",,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/page-2,catch up
www.bleepingcomputer.com,Security,['General Security'],Your Router's Security Stinks: Here's How to Fix It,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/,4545851,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/page-2#entry4545851,1533446040000,1541654734104,pcpunk,"
britechguy, on 04 Aug 2018 - 11:18 PM, said: 
pcpunk, on 04 Aug 2018 - 11:12 PM, said: 
I guess it don't matter now, because when I clicked Disable UPnP and SAVE all the other stuff got greyed out.
Yep, because you can't configure what is not enabled.  You did exactly what I was about to tell you to do, just disable it and, if necessary, hit save for that action so it sticks.
I'd been meaning to do this for a while but I'm quite lazy LOL.  But recently Avast Network Scan showed some vulnerabilities that I don't understand.  I sent the info to Avast so hopefully they will confirm it is a false positive of some kind.  Otherwise no Infections of account hacks so no worries.  I also Disabled that silly Hotspot that Xfinity thinks everyone wants to support lol.  Yeah, I want everyone and anyone to be able to sit outside my house and use my Wifi, and yes they can, I know because I've done it...legally of course, which it is anyway.  I've used these Hotspots on my phone when in a jam and don't have a good Data Connection or any Data left.  The road in front of my house is very close to my router, so there, it's off, no more Hotspots for free here LOL.
",,https://www.bleepingcomputer.com/forums/t/681684/your-routers-security-stinks-heres-how-to-fix-it/page-2,catch up
www.bleepingcomputer.com,Microsoft Windows Support,['Windows Crashes and Blue Screen of Death (BSOD) Help and Support'],BSOD ntoskrnl.exe and atikmdag.sys,https://www.bleepingcomputer.com/forums/t/682116/bsod-ntoskrnlexe-and-atikmdagsys/,4551611,https://www.bleepingcomputer.com/forums/t/682116/bsod-ntoskrnlexe-and-atikmdagsys/#entry4551611,1534217340000,1541654735575,classic57b,"
I am getting the BSOD typically at about the same time a few times a week.  It typically, but not always, occurs at about 6:00 am.  This is on my HTPC.  The files that appear to be at issue are ntoskrnl.exe and atikmdag.sys.  I have check the event log and there is not an event that occurs at the time of the BSOD.  I have run memtest86 and the memory passed.  Since this is a HTPC I typically only use it for running Windows Media Center.  It has never failed while I am on the system.
I have uploaded the SysnativeFileCollectionApp.zip file.
I uploaded a rtf document that has a link to the Speecy information.
Please let me know what else you need to help me.
Thanks
Attached Files
https://www.bleepingcomputer.com/forums/index.php?app=core&module=attach&section=attach&attach_id=206401Attached File
SysnativeFileCollectionApp.zip   3.43MB
2 downloads
https://www.bleepingcomputer.com/forums/index.php?app=core&module=attach&section=attach&attach_id=206403Attached File
Speecy Link.rtf   402bytes
1 downloads
","[u'https://www.bleepingcomputer.com/forums/index.php?app=core&module=attach&section=attach&attach_id=206401', u'https://www.bleepingcomputer.com/forums/index.php?app=core&module=attach&section=attach&attach_id=206403']",https://www.bleepingcomputer.com/forums/t/682116/bsod-ntoskrnlexe-and-atikmdagsys/,keep up
www.bleepingcomputer.com,Microsoft Windows Support,['Windows Crashes and Blue Screen of Death (BSOD) Help and Support'],BSOD ntoskrnl.exe and atikmdag.sys,https://www.bleepingcomputer.com/forums/t/682116/bsod-ntoskrnlexe-and-atikmdagsys/,4552589,https://www.bleepingcomputer.com/forums/t/682116/bsod-ntoskrnlexe-and-atikmdagsys/#entry4552589,1534402020000,1541654735581,dmccoy,"
All of your dumps show the same error that points to your atikmpag.sys driver as the most likely cause.
BugCheck 1000007E, {ffffffffc0000005, fffff8800fc1efc0, fffff880033a0b08, fffff880033a0370}
Probably caused by : atikmdag.sys ( atikmdag+c0efc0 )
atikmdag.sys                Mon Aug  3 20:28:52 2015 (55C03174)
atikmpag.sys                Mon Aug  3 18:42:28 2015 (55C01884)
Go to the following link and update your AMD drivers.
https://support.amd.com/en-us
For best results use the following method.How to Clean Install AMD Graphics Drivers
https://community.amd.com/thread/180667
","[u'https://support.amd.com/en-us', u'https://community.amd.com/thread/180667']",https://www.bleepingcomputer.com/forums/t/682116/bsod-ntoskrnlexe-and-atikmdagsys/,keep up
